data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7207639,51,ARM2298,2298,"26 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1600118393,ARM
7207640,51,ARM2299,2299,"26 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1600118393,ARM
7208005,51,ARM2287,2287,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor, in 2 reported incidents during that day.",0,1600118395,ARM
7208007,51,ARM2289,2289,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1600118395,ARM
7208009,51,ARM2291,2291,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Kutakan,40.2676,45.8372,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kutakan, Vardenis.",0,1600118395,ARM
7279764,51,ARM517,517,"25 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Union of Supporters of Robert Kocharyan; Former Government of Armenia (2018-); Veto; HHK: Republican Party of Armenia",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"A1+; Aravot",National,"On 25 June, a protest action took place in front of the RA Constitutional Court, which transferred into the protest in support of the 2nd President of RA Robert Kocharyan. Among the protestors were members of 'VETO' initiative, Union of Supporters of Robert Kocharyan, Republican Party of Armenia and former Government. [size=no report]",0,1604356504,ARM
7208370,51,ARM2288,2288,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1600118396,ARM
7208372,51,ARM2290,2290,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Tigranashen,39.7858,44.9464,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Tigranashen, Ararat.",0,1600118396,ARM
7207646,51,ARM2292,2292,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",0,1600118393,ARM
7207647,51,ARM2293,2293,"25 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 4 reported incidents during that day.",0,1600118393,ARM
6210124,51,ARM2282,2282,"24 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1572006492,ARM
6210125,51,ARM2283,2283,"24 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1572006492,ARM
6210126,51,ARM2284,2284,"24 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1572006492,ARM
6210127,51,ARM2285,2285,"24 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1572006492,ARM
6210128,51,ARM2286,2286,"24 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1572006492,ARM
7279765,51,ARM527,527,"24 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Union of Supporters of Robert Kocharyan; Former Government of Armenia (2018-); Veto",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"A1+; Armtimes",National,"On 24 June, around 30-50 supporters of Robert Kocharyan and members of 'Veto' initiative gathered outside the Constitutional Court in Yerevan in support of its head. At the same time, another group of people staged a protest at the same place against him. Among the protestors there was the former Human Rights Defender of Artsakh. [size=around 30-50]",0,1604356504,ARM
6210122,51,ARM2280,2280,"23 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vazashen, Idjevan, in 2 reported incidents during that day.",0,1572006492,ARM
6210123,51,ARM2281,2281,"23 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 23 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",0,1572006492,ARM
6210117,51,ARM2275,2275,"22 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",0,1572006492,ARM
6210118,51,ARM2276,2276,"22 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1572006492,ARM
6210119,51,ARM2277,2277,"22 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Kutakan,40.2676,45.8372,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kutakan, Vardenis.",0,1572006492,ARM
6210120,51,ARM2278,2278,"22 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",0,1572006492,ARM
6210121,51,ARM2279,2279,"22 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",0,1572006492,ARM
6210115,51,ARM2273,2273,"21 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 June, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Vazashen, Idjevan.",0,1572006492,ARM
6210116,51,ARM2274,2274,"21 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 21 June, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 3 reported incidents during that day.",0,1572006492,ARM
6195957,51,ARM515,515,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Shirak,Ani,,Maralik,40.5813,43.8706,1,Azatutyun,National,"On 21 June, residents of Maralik and neighboring villages closed the Yerevan-Gyumri highway in Maralik and protested against the head of the community. [size=no report]",0,1572006472,ARM
6196220,51,ARM516,516,"21 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Kurdish Ethnic Group (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hetq,National,"On 21 June, dozens of Kurdish people protested in Yerevan against the arrest of 3 people in Karabakh. They were arrested for keeping 1 kg of drugs. [size=dozens]",0,1572006473,ARM
7156236,51,ARM4253,4253,"20 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Union of Supporters of Robert Kocharyan",6,"Protesters (Armenia)",,6,66,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,1in,National,"On 20 June 2019, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan (Yerevan, Armenia) during the session on his case and demanded his release. At the same time, another group of people staged a counter-protest at the same place against the his release. [size=no report]",0,1594652674,ARM
6195656,51,ARM514,514,"20 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Labour Group (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 20 June, collectors of scrap metal held a protest in Yerevan against the rise of customs charges for the export of scrap metal. [size=no report]",0,1572006472,ARM
7207652,51,ARM2272,2272,"20 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 June, military forces of Azerbaijan fired with sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",0,1600118393,ARM
6196251,51,ARM512,512,"19 June 2019",2019,1,Protests,"Peaceful protest","Protesters (Armenia)","Union of Supporters of Robert Kocharyan",6,"Protesters (Armenia)",,6,66,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 19 June, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan during the session on his case and demanded to release him. At the same time, another group of people staged a protest at the same place against the release of Robert Kocharyan. [size=no report]",0,1572006473,ARM
6210111,51,ARM2269,2269,"19 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Paravakar,40.9833,45.3656,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paravakar, Tavush.",0,1572006492,ARM
6210112,51,ARM2270,2270,"19 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",0,1572006492,ARM
6210113,51,ARM2271,2271,"19 June 2019",2019,1,Battles,"Armed clash","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 19 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1572006492,ARM
